station_id,latitude,longitude,altitude_m,year,month,day,actual_pressure,cloudiness,rainfall,relative_humidity,sunshine_hour,temperature,vapor_pressure,wind_speed
17037,40.9985,39.7649,25,1974,6,18,1008.3,1.7,0,70.7,11.7,21.1,17.9,7
17037,40.9985,39.7649,25,1974,6,17,1007.6,2,0,66.3,9.9,20.9,16,6.2
17037,40.9985,39.7649,25,1974,6,16,1010.4,4.7,0,79,8.3,19.4,18,4.3
17037,40.9985,39.7649,25,1974,6,15,1008.4,4.7,0,81,0,19.4,18.6,5
17037,40.9985,39.7649,25,1974,6,14,1006.7,4.3,0,77.7,10.5,19.2,17.8,6.1
17037,40.9985,39.7649,25,1974,6,13,1005.6,6.3,0,71.3,3.7,19.3,16.1,6.6
17037,40.9985,39.7649,25,1974,6,12,998.4,1.7,0,69,12.7,21.2,17.4,13
17037,40.9985,39.7649,25,1974,6,11,1008.5,1,0,71.7,13.6,18.2,15,5.2
17037,40.9985,39.7649,25,1974,6,10,1014.5,5.7,0,73,6.5,17.8,15.1,4.4
17037,40.9985,39.7649,25,1974,6,9,1013.1,7,4.1,75,2.4,18.9,16.4,8.7
17037,40.9985,39.7649,25,1974,6,8,1008.9,4,0,74.7,9.5,18.3,16.5,6.5
17037,40.9985,39.7649,25,1974,6,7,1012.5,3.7,3.5,79.3,6,17.9,17,5.1
17037,40.9985,39.7649,25,1974,6,6,1009.2,7,0.1,84.7,0.1,18.4,18.5,9.1
17037,40.9985,39.7649,25,1974,6,5,1007,6,0,78.3,1.2,19.2,17.9,5
17037,40.9985,39.7649,25,1974,6,4,1009.5,4,0,78,11.9,19.2,17.9,5
17037,40.9985,39.7649,25,1974,6,3,1010.8,2,0,70.7,12.6,18.2,15.2,4.8
17037,40.9985,39.7649,25,1974,6,2,1010.4,5,0,75.7,3.8,17.4,15.1,5.5
17037,40.9985,39.7649,25,1974,6,1,1013,6.3,0,78,0.8,16.5,15,7.4
17037,40.9985,39.7649,25,1974,5,31,1013.4,3.3,0,77.7,10.8,16.4,14.7,5.1
17037,40.9985,39.7649,25,1974,5,30,1008.9,4.7,0,70.3,7.5,16.7,13.7,5.3
17037,40.9985,39.7649,25,1974,5,29,1009.3,4,0,71.3,8.2,15.3,12.4,4.6
17037,40.9985,39.7649,25,1974,5,28,1009.9,1,2.7,71.3,13.4,14.5,12,4.3
17037,40.9985,39.7649,25,1974,5,26,1009.2,2,0,81,9.1,17.8,15.7,10.2
17037,40.9985,39.7649,25,1974,5,25,1012.1,0.7,0,72.7,13.5,16.7,13.9,6.8
17037,40.9985,39.7649,25,1974,5,24,1005.5,2.3,0,55.7,11.9,18.8,12,13.8
17037,40.9985,39.7649,25,1974,5,23,1006.7,3,10.5,71,13.6,14.5,12.1,9.9
17037,40.9985,39.7649,25,1974,5,22,1006.6,6,1.5,82.3,0.1,14.8,13.5,13.8
17037,40.9985,39.7649,25,1974,5,21,1006.2,7,2.2,84.7,1.4,15.6,15,9.5
17037,40.9985,39.7649,25,1974,5,20,1009.2,6.7,0.6,80.7,2.6,15.9,15,6.4
17037,40.9985,39.7649,25,1974,5,19,1010.2,5,0,81.3,11.1,16.2,15.2,6.9
17037,40.9985,39.7649,25,1974,5,18,1011.8,4,0,80.3,4.8,15.5,13.9,6.1
17037,40.9985,39.7649,25,1974,5,17,1007.7,3,0,85.7,2.9,13.7,13.4,9
17037,40.9985,39.7649,25,1974,5,16,1012.4,3,0.4,76.7,13.6,13.9,12.7,7.3
17037,40.9985,39.7649,25,1974,5,15,1017.2,6,5.4,78.3,0,12.8,11.3,7.9
17037,40.9985,39.7649,25,1974,5,14,1016.8,7,1.3,86.3,1.3,14.2,13.7,5
17037,40.9985,39.7649,25,1974,5,13,1014.8,4,7.3,85,3.4,14.6,14.2,12.6
17037,40.9985,39.7649,25,1974,5,12,1007.9,4.3,0.6,72,10.2,15.9,13.6,3.1
17037,40.9985,39.7649,25,1974,5,11,1001.5,3.7,0,55.7,5.6,18,12.4,17
17037,40.9985,39.7649,25,1974,5,10,1004.9,4,0,73,11.9,16.6,13.2,11.3
17037,40.9985,39.7649,25,1974,5,9,1011.6,3,0,81.3,6.8,13.2,12.8,7
17037,40.9985,39.7649,25,1974,5,8,1016.1,6.3,0,68,5.9,15.1,11.8,8.8
17037,40.9985,39.7649,25,1974,5,7,1008.1,2,0,54.7,10.5,18.2,11.2,10.9
17037,40.9985,39.7649,25,1974,5,6,1010.5,0,0,75.3,13.1,15.2,12.6,3.9
17037,40.9985,39.7649,25,1974,5,5,1012.6,2,3.4,77.3,12.9,14.3,12.8,7.5
17037,40.9985,39.7649,25,1974,5,4,1009,4,0.1,88.7,0.1,12.1,13,5.1
17037,40.9985,39.7649,25,1974,5,3,1002.5,5.3,23.8,80,6.4,14.3,13.5,10
17037,40.9985,39.7649,25,1974,5,2,1000.6,6.3,2,65,1.7,16.7,12.9,16.8
17037,40.9985,39.7649,25,1974,5,1,1004.5,1.7,0,65,10.1,14.8,10.4,18
17037,40.9985,39.7649,25,1974,4,30,1009.9,2,0,76.3,10.3,10.9,9.9,7
17037,40.9985,39.7649,25,1974,4,29,1013.3,2,0.5,70.7,11.2,11.3,9.6,5.6
17037,40.9985,39.7649,25,1974,4,28,1013.8,6,4.6,68,4.1,12.7,10.9,12.8
17037,40.9985,39.7649,25,1974,4,27,1007.5,2,1.3,84.3,0,12.8,11.1,13.3
17037,40.9985,39.7649,25,1974,4,26,1004.5,3.5,0,55.3,1.7,12.4,8.4,15.1
17037,40.9985,39.7649,25,1974,4,25,1018.6,1.3,0,54,11.1,10.8,7.2,8.5
17037,40.9985,39.7649,25,1974,4,24,1018.2,2,15.5,73,12.5,9.7,8.3,6.6
17037,40.9985,39.7649,25,1974,4,22,1008.8,3,0,74.7,9,9.7,8.7,31.5
17037,40.9985,39.7649,25,1974,4,21,1014.2,3,2.7,66.3,9.6,8.9,8,7.6
17037,40.9985,39.7649,25,1974,4,20,1010.5,7,10,66.7,0.5,9.9,8.5,17.9
17037,40.9985,39.7649,25,1974,4,19,1001.9,3.3,0.9,68.7,6.5,11.9,10.9,27.3
17037,40.9985,39.7649,25,1974,4,18,1009.1,7,0,93.7,0.5,9.5,11.1,13
17037,40.9985,39.7649,25,1974,4,17,1011.2,4.3,9.7,84,3.6,10,10.8,11.3
17037,40.9985,39.7649,25,1974,4,16,1002.9,4.7,0,54.7,4.1,14.9,9.8,13
17037,40.9985,39.7649,25,1974,4,15,1002,1,0,55.7,8.4,17.1,11.2,17.8
17037,40.9985,39.7649,25,1974,4,14,1006.1,3.3,0.7,71.7,6.2,13,10.7,8.1
17037,40.9985,39.7649,25,1974,4,13,1004.4,4,0,60,0.6,12.9,8.2,9.8
17037,40.9985,39.7649,25,1974,4,12,1010.9,2.7,0,71,10.1,8.7,7.9,8.5
17037,40.9985,39.7649,25,1974,4,11,1015.7,6,0,78,2.8,8.1,8.6,6.5
17037,40.9985,39.7649,25,1974,4,8,1002.5,5.5,0,73,0.9,8.6,7.2,7
17037,40.9985,39.7649,25,1974,4,7,1012.1,3.7,0,64.7,7.6,7.7,6.7,7.1
17037,40.9985,39.7649,25,1974,4,6,1013.2,7,4.5,75,0.1,7.1,7.1,10.6
17037,40.9985,39.7649,25,1974,4,2,1009.4,4.7,0,78,0.9,7.1,8,5.1
17037,40.9985,39.7649,25,1974,4,1,1018.3,4,0,72.7,8.3,6.7,7,6.7
17037,40.9985,39.7649,25,1974,3,31,1024,6,0,74.7,1.2,6.9,7.5,4.3
17037,40.9985,39.7649,25,1974,3,30,1023.9,6,0.1,71.3,0,7.2,7.4,5.6
17037,40.9985,39.7649,25,1974,3,29,1021.3,5,0,76.3,0.8,6.4,7.5,5.1
17037,40.9985,39.7649,25,1974,3,28,1013.4,3.5,0,70.3,0,6.9,7.2,12.2
17037,40.9985,39.7649,25,1974,3,27,1013.5,2.3,0.1,62,10.6,6.1,5.7,8.4
17037,40.9985,39.7649,25,1974,3,23,1013.4,0,1.9,87,0,7.9,9.4,7.8
17037,40.9985,39.7649,25,1974,3,22,1014.8,5,0,92.7,2,8.3,9.8,7.1
17037,40.9985,39.7649,25,1974,3,20,1022.6,3.5,0,83.3,0.2,7.2,8.6,4.2
17037,40.9985,39.7649,25,1974,3,19,1021.2,3.5,0.1,86.7,3.2,8.6,9.9,6.7
17037,40.9985,39.7649,25,1974,3,17,1002.8,5.5,0.9,85,0.1,10.1,10.8,12
17037,40.9985,39.7649,25,1974,3,16,1002,1.7,0,60.7,4.6,13.9,10.7,20.1
17037,40.9985,39.7649,25,1974,3,15,1002.3,6,0.3,71,1.7,14.2,9.5,17.7
17037,40.9985,39.7649,25,1974,3,11,1018.2,2,0,88,0.2,7.5,9.3,3.2
17037,40.9985,39.7649,25,1974,3,10,1023.8,5.5,2.2,84,2.3,7.9,8.5,6.2
17037,40.9985,39.7649,25,1974,3,9,1018.2,5.5,0,80.3,2.7,8.2,8.4,13.2
17037,40.9985,39.7649,25,1974,3,8,1013.2,2.7,0,51.7,5.9,11.7,6.8,13
17037,40.9985,39.7649,25,1974,3,7,1015.8,0,0,69.3,8.8,8.1,7.4,15.3
17037,40.9985,39.7649,25,1974,3,6,1020.4,1.5,0.2,70.7,9.4,7.1,6.6,5.7
17037,40.9985,39.7649,25,1974,3,4,1022,3,0,81.7,0,7.5,8.7,7.3
17037,40.9985,39.7649,25,1974,3,3,1016.6,5.3,0,79,1.1,7.2,7.8,5.4
17037,40.9985,39.7649,25,1974,3,2,1012.7,6.5,1.4,76.3,3.1,7.4,7.8,4.6
17037,40.9985,39.7649,25,1974,2,26,1011.5,4.5,0,73.7,0,8,7.9,10.8
17037,40.9985,39.7649,25,1974,2,25,1003.5,4.5,0.1,64.7,0.3,10.4,8.5,8.4
17037,40.9985,39.7649,25,1974,2,24,1012.8,4,0.5,80.3,4.5,6.8,7.7,7.9
17037,40.9985,39.7649,25,1974,2,23,1017.9,6,2.1,91.3,0.5,7.7,9.5,5
17037,40.9985,39.7649,25,1974,2,22,1014.8,7,0,77,0.1,9,9.8,8.1
17037,40.9985,39.7649,25,1974,2,21,1009.4,0,0.7,40.3,0,12.8,3.2,28.4
17037,40.9985,39.7649,25,1974,2,20,1018.3,0,0,59.3,9.3,8,6.1,19.7
17037,40.9985,39.7649,25,1974,2,19,1022.4,3,0.1,75.3,7.2,6.5,6.9,5.4
17037,40.9985,39.7649,25,1974,2,18,1022.8,4.7,0,73.3,0,6.1,7.2,6.8
17037,40.9985,39.7649,25,1974,2,17,1013.4,0,0,52,9.3,7.9,5.9,10.1
17037,40.9985,39.7649,25,1974,2,16,1012.1,0,0,50,9.6,7.9,5.3,4.8
17037,40.9985,39.7649,25,1974,2,15,1015.7,0,0,70,9.5,7.6,7.2,4.6
17037,40.9985,39.7649,25,1974,2,14,1015.7,0,0,72,8.8,6.1,6.8,4.3
17037,40.9985,39.7649,25,1974,2,13,1013.7,4,0.9,83,8.8,6.1,7.5,6.8
17037,40.9985,39.7649,25,1974,2,11,1011.5,6,0,79.3,0,6.4,8,12.1
17037,40.9985,39.7649,25,1974,2,10,1017.8,2.3,0,64,2.9,8,6.9,5.9
17037,40.9985,39.7649,25,1974,2,9,1012.4,2.7,0,33.3,9,14.8,5.7,16.2
17037,40.9985,39.7649,25,1974,2,8,1006.5,1.7,0,43.3,8.6,13.4,6.4,21.1
17037,40.9985,39.7649,25,1974,2,7,1007.1,5.3,0,35,3.5,12.5,5.1,18.5
17037,40.9985,39.7649,25,1974,2,6,1012.5,2.7,0,47.3,6.9,10.9,5.8,13.6
17037,40.9985,39.7649,25,1974,2,5,1017.6,4.3,0,61.3,5.2,6,5.6,6.6
17037,40.9985,39.7649,25,1974,2,4,1024.5,2.3,0,58.7,6.9,3.8,4.8,5.8
17037,40.9985,39.7649,25,1974,2,3,1024.7,0.7,0,60.3,9,4.1,4.9,4.1
17037,40.9985,39.7649,25,1974,2,2,1024,2,0,59,2.8,4,5.2,6.8
17037,40.9985,39.7649,25,1974,2,1,1024.4,5.7,0.4,65.7,4.1,4.7,5.7,13
17037,40.9985,39.7649,25,1974,1,31,1021.9,5,0.1,66.3,3.4,4.7,5.9,11.7
17037,40.9985,39.7649,25,1974,1,30,1020.8,6,0,59.7,2.4,4.2,5.1,13
17037,40.9985,39.7649,25,1974,1,29,1020.1,0,0,61,8,4.5,5.2,6.3
17037,40.9985,39.7649,25,1974,1,28,1018.7,5,0.1,62,6.9,5.1,5.1,12.1
17037,40.9985,39.7649,25,1974,1,27,1016.8,4,0,70.3,0,5.3,6.5,17.7
17037,40.9985,39.7649,25,1974,1,26,1017.9,5.3,0,59.3,0.1,6.2,5.7,4.7
17037,40.9985,39.7649,25,1974,1,25,1019.1,0,0,55.7,8.1,3.3,4.2,11.1
17037,40.9985,39.7649,25,1974,1,24,1019.4,4.5,1.7,61.7,5.9,3.9,4.6,9.9
17037,40.9985,39.7649,25,1974,1,20,1002.1,6,0,62.7,0,7.7,6.5,12.1
17037,40.9985,39.7649,25,1974,1,19,1007.4,6,0,64.3,1.3,5.5,5.8,6.4
17037,40.9985,39.7649,25,1974,1,18,1013.9,5,0.5,69.7,1.6,4.5,6.2,4.1
17037,40.9985,39.7649,25,1974,1,17,1014,6,2.4,83.7,0,2.8,6.5,6.1
17037,40.9985,39.7649,25,1974,1,16,1017.7,5,0.2,80.3,0.4,2.1,5.6,8.5
17037,40.9985,39.7649,25,1974,1,14,1010.5,3.5,0,71.3,0,4.8,5.6,15.4
17037,40.9985,39.7649,25,1974,1,13,1016.6,4,0,60.7,3.2,4.9,5.3,9.1
17037,40.9985,39.7649,25,1974,1,12,1022.6,2.5,0,64,0.7,5.1,5.2,7.2
17037,40.9985,39.7649,25,1974,1,11,1026,3,0,64.3,6,5.5,5.9,8.1
17037,40.9985,39.7649,25,1974,1,8,1017.5,6.5,0,69,0.8,6.5,7,8.4
17037,40.9985,39.7649,25,1974,1,7,1016.4,7,0,60,0,6.4,6.4,7.8
17037,40.9985,39.7649,25,1974,1,6,1019.2,0,0,68,7.1,5.1,6.1,5
17037,40.9985,39.7649,25,1974,1,5,1022.8,3.3,0,64.7,7.8,5.6,6,7
17037,40.9985,39.7649,25,1974,1,4,1023,2.3,0,67.7,1.1,5.3,6.1,5.3
17037,40.9985,39.7649,25,1974,1,3,1025.7,3,0,61.7,7.7,6.2,6,9.2
17037,40.9985,39.7649,25,1974,1,2,1026.2,0.7,0,61,7.6,5.7,5.7,8.3
17037,40.9985,39.7649,25,1974,1,1,1026.9,0,0.6,60.7,7.8,6.1,5.1,9.1
17037,40.9985,39.7649,25,1973,12,28,1024.9,7,0,63.3,0,9.4,7.5,15.2
17037,40.9985,39.7649,25,1973,12,27,1022.6,2.3,0,53.3,4.9,7.4,5.6,4
17037,40.9985,39.7649,25,1973,12,26,1027.7,0.7,0,50.7,7.7,6.2,4.9,4.6
17037,40.9985,39.7649,25,1973,12,25,1025,1.7,0,72,7.2,4.6,5.8,3.8
17037,40.9985,39.7649,25,1973,12,24,1023.4,1.7,0,55,4.5,8.1,6.4,4.1
17037,40.9985,39.7649,25,1973,12,23,1021.2,1.3,0,49.3,7.7,9.9,5.9,5.7
17037,40.9985,39.7649,25,1973,12,22,1022.1,0,0,54,7.6,7.3,5.5,6.1
17037,40.9985,39.7649,25,1973,12,21,1024.6,0.7,3.9,62.7,7.7,6.1,6,4.1
17037,40.9985,39.7649,25,1973,12,20,1026.3,4.5,1.7,73,1.3,7.2,7.1,8.9
17037,40.9985,39.7649,25,1973,12,19,1018.9,3.3,0,60.3,1.3,7,5.9,11.3
17037,40.9985,39.7649,25,1973,12,18,1015.4,2,25,65,7.7,4.8,5.7,8.2
17037,40.9985,39.7649,25,1973,12,17,1005.4,2,0.3,67.3,0,7.1,6.2,20.1
17037,40.9985,39.7649,25,1973,12,16,1000.2,3.3,0,35.3,6.8,19.1,7.3,19.9
17037,40.9985,39.7649,25,1973,12,15,1004.9,4.7,0,28.3,0,19.5,6.7,12.1
17037,40.9985,39.7649,25,1973,12,14,1016.4,2.3,0,58,3,6.9,5.2,21.1
17037,40.9985,39.7649,25,1973,12,13,1022.1,1.3,0,62.7,6.6,4.2,4.9,5.6
17037,40.9985,39.7649,25,1973,12,12,1026.2,2,13.4,61.3,7.8,2.7,4.2,9.5
17037,40.9985,39.7649,25,1973,12,11,1026.2,6,0.8,88,0,4.8,10.2,18.9
17037,40.9985,39.7649,25,1973,12,10,1017,0.7,0,39.3,6.4,11.3,5.2,11.6
17037,40.9985,39.7649,25,1973,12,9,1018.4,0,7.7,66.7,7.8,7.5,6.1,7.3
17037,40.9985,39.7649,25,1973,12,7,1011.9,2,14,73.7,6.4,5.9,6.3,9.6
17037,40.9985,39.7649,25,1973,12,6,1012.4,5.5,5.8,77.7,0.1,8.3,8.7,22.1
17037,40.9985,39.7649,25,1973,12,5,1011.4,2.3,0,61.7,5.6,11.8,8.6,10.3
17037,40.9985,39.7649,25,1973,12,4,1021.5,5,25.9,78.7,2,6.1,7.8,9.4
17037,40.9985,39.7649,25,1973,12,3,1020,7,7.3,77,0,6.9,7.8,10.9
17037,40.9985,39.7649,25,1973,12,2,1012.9,3,8.2,75,5.4,7.4,7.4,16.1
17037,40.9985,39.7649,25,1973,12,1,1006.2,0.7,1.3,45.3,7.8,12.1,6.7,15.2
17037,40.9985,39.7649,25,1973,11,29,1008.7,3,0,53,4.2,13.9,8,10.2
17037,40.9985,39.7649,25,1973,11,28,1012.9,2.7,0,55,4.2,13.2,8.3,10.2
17037,40.9985,39.7649,25,1973,11,27,1014,1.3,0,32.7,8.2,14.5,5.6,17.6
17037,40.9985,39.7649,25,1973,11,26,1017.3,2.7,0,42.3,7.2,14,6.8,16.3
17037,40.9985,39.7649,25,1973,11,25,1019.4,7,0,59.3,2.4,9.7,7.4,14.8
17037,40.9985,39.7649,25,1973,11,24,1020.1,3,31.1,61.3,7.3,5,4.3,14.2
17037,40.9985,39.7649,25,1973,11,22,1015.9,7,1.8,83.3,0,7.1,9.7,15.3
17037,40.9985,39.7649,25,1973,11,21,1013.3,2.3,0,54.7,5.8,10.4,7,9.4
17037,40.9985,39.7649,25,1973,11,20,1021.1,1.7,18,58.7,8.6,6.2,5.4,7
17037,40.9985,39.7649,25,1973,11,19,1024.6,7,27.3,78.3,0.2,5.5,6.3,17.6
17037,40.9985,39.7649,25,1973,11,18,1016.3,2,9.7,76.7,0,11.5,9.6,12.2
17037,40.9985,39.7649,25,1973,11,17,1014.6,4.3,0.9,78,6.1,13.6,12.3,12.3
17037,40.9985,39.7649,25,1973,11,16,1013.8,7,7.2,82.3,0,13.5,14.3,13.7
17037,40.9985,39.7649,25,1973,11,15,1009.2,3,0,69.7,2.7,15.8,11.7,12
17037,40.9985,39.7649,25,1973,11,14,1008.1,7,0,86.7,1,13.3,13.6,11.4
17037,40.9985,39.7649,25,1973,11,13,1008.8,6,0.1,88.7,0,13.2,14.1,8.4
17037,40.9985,39.7649,25,1973,11,12,1013.1,5,0,90.3,6.2,13.2,13.5,3.3
17037,40.9985,39.7649,25,1973,11,11,1016.4,1.7,0,74.3,7.7,11.7,10.3,4
17037,40.9985,39.7649,25,1973,11,10,1019.5,3.3,0,70.3,8.2,10.8,9.1,6.8
17037,40.9985,39.7649,25,1973,11,9,1024.6,6.3,5.6,79,5.6,10.1,10,8.7
17037,40.9985,39.7649,25,1973,11,8,1019.3,2.3,0,53.3,6.7,11.8,7.2,10.2
17037,40.9985,39.7649,25,1973,11,7,1022.7,0,0,58.3,8.8,8.7,6.5,5.3
17037,40.9985,39.7649,25,1973,11,6,1028.1,4.3,0,59,8.3,8.6,6.6,10
17037,40.9985,39.7649,25,1973,11,5,1020.5,6.3,18.7,64.7,2.7,8.5,6.9,12.1
17037,40.9985,39.7649,25,1973,11,4,1017,6,9.1,66.7,0,5.2,5.8,17.6
17037,40.9985,39.7649,25,1973,11,3,1015,3,5.1,51.3,6.7,7.3,5.1,13.7
17037,40.9985,39.7649,25,1973,11,1,1010.3,7,13.2,74.7,0.5,9.9,7.9,15.7
17037,40.9985,39.7649,25,1973,10,31,1002.8,5.3,0,54.3,0,13.6,8.6,7.5
17037,40.9985,39.7649,25,1973,10,30,1017.7,3,6.4,68.7,8,8.7,7.3,10.1
17037,40.9985,39.7649,25,1973,10,29,1019.7,7,4.4,67.3,0.8,8.6,7.7,8.2
17037,40.9985,39.7649,25,1973,10,28,1019.8,7,0.1,63,1.8,10.8,8.9,5.5
17037,40.9985,39.7649,25,1973,10,27,1026.7,3.5,10.2,64.7,6.2,8.2,6.1,8.8
17037,40.9985,39.7649,25,1973,10,24,1011.1,2,0,84,0,15.4,17.9,8
17037,40.9985,39.7649,25,1973,10,23,1008,4.7,0,28,1.9,26.4,13.2,7.8
17037,40.9985,39.7649,25,1973,10,22,1014.9,3,0,71.7,7.9,19,15,11.8
17037,40.9985,39.7649,25,1973,10,21,1015.9,2,0,69.3,6.4,17.7,13.7,6.7
17037,40.9985,39.7649,25,1973,10,20,1017.8,4.7,5.9,76.3,8.7,15.8,14.2,8.8
17037,40.9985,39.7649,25,1973,10,19,1014.2,0,0,61.7,9.7,21.2,16.2,13
17037,40.9985,39.7649,25,1973,10,18,1015,0,0,60,10.2,22.1,15.1,9.2
17037,40.9985,39.7649,25,1973,10,17,1012.7,3,0.1,69,8.9,20.6,16.7,10.2
17037,40.9985,39.7649,25,1973,10,16,1008.4,2.3,0,50,2.4,23,14,12.6
17037,40.9985,39.7649,25,1973,10,15,1012.8,1.3,0,64,9.7,21,15.4,6.7
17037,40.9985,39.7649,25,1973,10,14,1016.3,3,1.3,73,8.8,17.9,14.7,6.9
17037,40.9985,39.7649,25,1973,10,13,1013.5,6,3,70.3,3.5,18.7,15.2,9.8
17037,40.9985,39.7649,25,1973,10,12,1008.3,4.7,0,75,1.1,19.2,16.5,11.8
17037,40.9985,39.7649,25,1973,10,11,1010.6,4.3,0.1,75.7,7.5,18.6,16.2,6
17037,40.9985,39.7649,25,1973,10,10,1010.6,4,0.1,78.3,6,19.3,16.9,5.7
17037,40.9985,39.7649,25,1973,10,9,1010.2,4.7,15,74.7,6,18.5,15.8,8.1
17037,40.9985,39.7649,25,1973,10,8,1008.3,4.3,0,84.3,0.7,19.2,19.2,5.5
17037,40.9985,39.7649,25,1973,10,7,1009.5,4.7,0.5,79.7,5,20.7,19.2,9
17037,40.9985,39.7649,25,1973,10,6,1013.6,6.7,0.1,82.3,1.7,19.8,17.9,11.2
17037,40.9985,39.7649,25,1973,10,5,1014.9,6,5.4,78,4.5,18.6,16.3,6
17037,40.9985,39.7649,25,1973,10,4,1013.9,7,5.1,89,0.1,17.9,19.1,5.3
17037,40.9985,39.7649,25,1973,10,3,1015.6,7,37.4,85.3,1.6,18.8,18.7,10.1
17037,40.9985,39.7649,25,1973,10,2,1015.7,7,0,83.3,1.6,19.8,19.9,5.5
17037,40.9985,39.7649,25,1973,10,1,1013.2,7,0,77.3,0,20.7,19,7.2
17037,40.9985,39.7649,25,1973,9,30,1009.3,4.7,0,75.3,3.9,19.6,17.4,5.5
17037,40.9985,39.7649,25,1973,9,29,1008.6,2.7,0,82,5,19.3,18,6.2
17037,40.9985,39.7649,25,1973,9,28,1009.9,0,0,81.3,9.1,18.9,17.7,6
17037,40.9985,39.7649,25,1973,9,27,1014.5,1,0,73,9.5,19.2,16.8,6.8
17037,40.9985,39.7649,25,1973,9,26,1019.9,3,0,75.7,4.9,18.9,16.7,8.1
17037,40.9985,39.7649,25,1973,9,25,1020.2,1.7,0,75,6.5,19.7,17.6,8.3
17037,40.9985,39.7649,25,1973,9,24,1016.8,2.7,0,82,5.3,20.8,20,6.3
17037,40.9985,39.7649,25,1973,9,23,1013.2,3.3,0,77.3,7.1,20.7,18.7,6.5
17037,40.9985,39.7649,25,1973,9,22,1010.5,5,0,78.3,1.6,19.9,17.6,7.5
17037,40.9985,39.7649,25,1973,9,21,1009.5,1.3,0,72.3,8.7,18.4,14.7,7
17037,40.9985,39.7649,25,1973,9,20,1017.9,2.7,11.7,67.7,9.2,17,12.8,9
17037,40.9985,39.7649,25,1973,9,19,1015.1,4.3,0,75.3,0.2,16.8,14.6,15.1
17037,40.9985,39.7649,25,1973,9,18,1011.9,0.7,0,66.3,9.5,17.6,13.2,7.2
17037,40.9985,39.7649,25,1973,9,17,1014.3,3,0,65,4.6,18.3,13.3,7.5
17037,40.9985,39.7649,25,1973,9,16,1017.6,7,2.1,75.7,0,17.1,15.1,6.1
17037,40.9985,39.7649,25,1973,9,15,1019.7,7,9.8,83,0,16.7,15.3,9
17037,40.9985,39.7649,25,1973,9,14,1015.2,3,5.1,85,0,17.9,18.1,12.8
17037,40.9985,39.7649,25,1973,9,13,1011.6,7,9.8,78.3,0,20.7,19,7.8
17037,40.9985,39.7649,25,1973,9,12,1011.6,3.7,0.8,66.7,7.3,21.6,17.3,5.8
17037,40.9985,39.7649,25,1973,9,11,1006.8,5,0,69,4.3,21.3,17.8,10
17037,40.9985,39.7649,25,1973,9,10,1012.5,0.7,0,71,9.8,19.6,15.7,9.8
17037,40.9985,39.7649,25,1973,9,9,1013.9,5.3,0,71.7,3.4,20,16.1,11.5
17037,40.9985,39.7649,25,1973,9,8,1012.2,7,0,68.7,0,20,16.4,9
17037,40.9985,39.7649,25,1973,9,7,1013.9,5.7,0,65.3,2.2,20.1,15.3,7.5
17037,40.9985,39.7649,25,1973,9,6,1018.4,6.3,9.7,73.3,5.6,20,16.7,6.8
17037,40.9985,39.7649,25,1973,9,5,1015.4,3,0,67.7,9.1,21.1,17.3,13.7
17037,40.9985,39.7649,25,1973,9,4,1014.3,6.7,0,75.3,0.3,21.4,19,9.2
17037,40.9985,39.7649,25,1973,9,2,1010,4.3,0,70.7,7.4,22.2,15.6,6.2
17037,40.9985,39.7649,25,1973,9,1,1009.9,3.3,0,74.3,6.2,22.1,19.2,8.1
17037,40.9985,39.7649,25,1973,8,31,1005.1,2,0,66.3,6.7,21,16.8,5.9
17037,40.9985,39.7649,25,1973,8,30,1008.4,4,0,62.7,6,21.1,15.2,6
17037,40.9985,39.7649,25,1973,8,29,1013.4,5.3,1.2,65.3,0.9,20,15.2,4.7
17037,40.9985,39.7649,25,1973,8,28,1014.2,6,2.2,74,2.3,19.9,17.5,6
17037,40.9985,39.7649,25,1973,8,27,1012,6.7,0,80.7,0,21.5,20.8,6
17037,40.9985,39.7649,25,1973,8,26,1010.6,6,0,68.7,4.5,22.3,18.5,5.3
17037,40.9985,39.7649,25,1973,8,25,1012.5,6.3,0.1,74,3.7,21.6,19.1,5.4
17037,40.9985,39.7649,25,1973,8,24,1014.9,2,1.6,80.3,7.6,22,21,6
17037,40.9985,39.7649,25,1973,8,23,1013.8,5,0,82.3,0.1,22.2,22.8,6
17037,40.9985,39.7649,25,1973,8,22,1014.3,4.5,7.8,77.3,6.2,22.3,21.3,5.8
17037,40.9985,39.7649,25,1973,8,20,1010.1,5,0,77.7,0,22.4,22.2,6
17037,40.9985,39.7649,25,1973,8,19,1009.2,4,0.1,73.3,6.7,23.3,20.9,5.8
17037,40.9985,39.7649,25,1973,8,18,1009.6,4.7,0,74.7,7,22.7,20.9,5.9
17037,40.9985,39.7649,25,1973,8,17,1010.4,4.5,0,78.7,5.7,22.5,21.2,5.7
17037,40.9985,39.7649,25,1973,8,16,1009.9,7,0,78,0.8,21.5,19.8,6
17037,40.9985,39.7649,25,1973,8,15,1009.6,6.7,0,73.3,2.2,21.9,19.6,5.5
17037,40.9985,39.7649,25,1973,8,14,1010,6.7,0,72.7,0,21.6,18.6,4
17037,40.9985,39.7649,25,1973,8,13,1012.9,4.3,0,65.3,6.7,21.2,16.7,5.8
17037,40.9985,39.7649,25,1973,8,12,1015,5,0,70.3,10.8,21,17.3,5.1
